id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1424404514963169283,1424404514963169283,1628439475000.0,2021-08-09 00:17:55,+0800,,"Sympathiek, lekker ritme en goed klantinzicht: “we’ll help you keep up with the clicks” #DHL #ecommerce  https://t.co/AyKf36a8Yb @evertbronkhorst @jorritkr @wabol #TVAdReview",en,"['dhl', 'ecommerce', 'tvadreview']",[],22126007,22126007,mariellekrouwel,lifebyM.,1,00,https://twitter.com/mariellekrouwel/status/1424404514963169283,['http://youtu.be/TnSN42BgT94'],[],0,,False,0,1,0,,#dhl,,,,,,,[],,,,
1424394837839724547,1424394837839724547,1628437167000.0,2021-08-08 23:39:27,+0800,,#dhl könnte derzeit Probleme haben. Live-Meldungen #dhldown  https://t.co/Voyj1O9Pfk,de,"['dhl', 'dhldown']",[],903536496489242624,903536496489242624,stoerunglive,Störung Live,7,23,https://twitter.com/stoerunglive/status/1424394837839724547,['https://www.xn--strunglive-fcb.de/status/dhl'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424389654271328263,1424389654271328263,1628435932000.0,2021-08-08 23:18:52,+0800,,PENGIRIMAN PAKET &amp; DOKUMEN KE LUAR NEGERI #dhl #fedex #tnt # ups  https://t.co/HSrakn9WQi,in,"['dhl', 'fedex', 'tnt']",[],1398707974487511042,1398707974487511042,UNIVERSALEXPRE9,UNIVERSALEXPRESS.UEX,7,23,https://twitter.com/UNIVERSALEXPRE9/status/1424389654271328263,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1424386607939944448/pu/img/iCI8_Weja7A_MLyL.jpg,False,1,0,0,,#dhl,,,,,,,[],,,,
1424385179209146370,1424385179209146370,1628434865000.0,2021-08-08 23:01:05,+0800,,#DHL stoppt #Paketkopter-#Zustelldrohne. Erinnert irgendwie an #Apple und seinen #Newton in den Neunzigern...  https://t.co/TgA7wX4vlM,de,"['dhl', 'paketkopter', 'zustelldrohne', 'apple', 'newton']",[],11060982,11060982,t3n,t3n Magazin,7,23,https://twitter.com/t3n/status/1424385179209146370,['https://t3n.de/news/paketkopter-ende-dhl-hat-leise-1396601/'],[],0,,False,6,4,1,,#dhl,,,,,,,[],,,,
1424384917312622600,1424384917312622600,1628434802000.0,2021-08-08 23:00:02,+0800,,Jetzt doch keine Science-Fiction bei der #DeutschePost - #DHL stellt Entwicklung der #Zustelldrohne „Paketkopter“ ein   https://t.co/XxtY44BjW8,de,"['deutschepost', 'dhl', 'zustelldrohne']",[],20316016,20316016,szaktuell,Saarbrücker Zeitung,7,23,https://twitter.com/szaktuell/status/1424384917312622600,['https://www.saarbruecker-zeitung.de/nachrichten/wirtschaft/dhl-stellt-entwicklung-der-zustelldrohne-ein_aid-62031393'],[],0,,False,1,0,0,,#dhl,,,,,,,[],,,,
1424374659236118540,1424374659236118540,1628432357000.0,2021-08-08 22:19:17,+0800,,"#DHL hat Entwicklung der Zustelldrohne ""Paketkopter"" eingestellt | heise online   https://t.co/bUn3thKmJn",de,['dhl'],[],1407192332,1407192332,OneStepBayond,НовыеDimen5ions #FBSI 🇩🇪 Russia = 45% of Europe,7,22,https://twitter.com/OneStepBayond/status/1424374659236118540,['https://heise.de/-6158103'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424374383297052678,1424374383297052678,1628432291000.0,2021-08-08 22:18:11,+0800,,"#DHL beerdigt seine #Drohne|npläne. Das muss für Minister Ansporn sein, mit noch mehr Fördergeld künstliche Überlebenshilfe zu leisten. Sonst stellt moch jemand die Frage nach sinnvollen Projekten.   https://t.co/ClJTeoIw7r",de,"['dhl', 'drohne']",[],1141713791731818508,1141713791731818508,BahnkundenV,"Bahnkunden-Verband e. V., Bundesverband",7,22,https://twitter.com/BahnkundenV/status/1424374383297052678,['https://www.spiegel.de/wirtschaft/ausgeflogen-dhl-gibt-drohnenplaene-auf-a-aeb5a25d-3c3e-4f8a-8825-15ba53d12826'],[],0,,False,1,0,0,,#dhl,,,,,,,[],,,,
1424356530112143363,1424356530112143363,1628428034000.0,2021-08-08 21:07:14,+0800,,"Hat überhaupt jemand jemals daran geglaubt, daß außer zur Lieferung in abgelegene Regionen (die es bei uns nicht gibt) oder Nordseeinseln sowas einsetzbar ist? Da wurde Hype bedient und ggf. Förderung abgegriffen. Und #DHL kriegt ja nicht mal normale Lieferungen hin. #Paketcopter",de,"['dhl', 'paketcopter']",[],94173309,94173309,Joccck,Jock Dieslag,7,21,https://twitter.com/Joccck/status/1424356530112143363,[],[],0,,False,0,0,0,https://twitter.com/padeluun/status/1424291345246609409,#dhl,,,,,,,[],,,,
1424355595084251140,1424355595084251140,1628427811000.0,2021-08-08 21:03:31,+0800,,@dhl #dhl not everywhere does international shipping..??? ⁦@LACOSTE_UK⁩  https://t.co/ABLFtxxoxm,en,['dhl'],[],781936347724517376,781936347724517376,lostgardensCR0,Lostgardens,7,21,https://twitter.com/lostgardensCR0/status/1424355595084251140,[],['https://pbs.twimg.com/media/E8RT3MdXMAIrcJY.jpg'],1,https://pbs.twimg.com/media/E8RT3MdXMAIrcJY.jpg,False,0,0,0,,#dhl,,,,,,,[],,,,
1424342903413886976,1424340028633718788,1628424785000.0,2021-08-08 20:13:05,+0800,,@wewantgreen Other one #Dhl Express are going to operate battery run transport flights within few years.  #GlobalWarming   Bye.,en,"['dhl', 'globalwarming']",[],1136934230447931392,1136934230447931392,Shekarchndra1,Chandrashekar.C,7,20,https://twitter.com/Shekarchndra1/status/1424342903413886976,[],[],0,,False,1,0,0,,#dhl,,,,,,,"[{'screen_name': 'wewantgreen', 'name': 'Save👉Energy 💡Water💧Trees 🌲 Environment 🌍Fuel⛽', 'id': '1081405923455717377'}]",,,,
1424342380933570564,1424342370502406153,1628424661000.0,2021-08-08 20:11:01,+0800,,Tweet this!  👉Cut off the junta’s access to international business 👉 Stop paying to crime against humanity  👉Freeze the Terrorist Junta Income  #TOTAL #Chevron #POSCO #PTTEP #PETRONAS   #DBS #UOB #OCBC #NaungYoe #BharatElectronic #DHL #MAN #Volkswagen     #BloodMoneyCampaign  https://t.co/6QLVciI71U,en,"['total', 'chevron', 'posco', 'pttep', 'petronas', 'dbs', 'uob', 'ocbc', 'naungyoe', 'bharatelectronic', 'dhl', 'man', 'volkswagen', 'bloodmoneycampaign']",[],195633065,195633065,thinzashunleiyi,Thinzar Shunlei Yi,7,20,https://twitter.com/thinzashunleiyi/status/1424342380933570564,[],['https://pbs.twimg.com/media/E8RGtB0VoAIkk6n.jpg'],1,https://pbs.twimg.com/media/E8RGtB0VoAIkk6n.jpg,False,20,2,15,,#dhl,,,,,,,[],,,,
1424339613074661381,1424339613074661381,1628424001000.0,2021-08-08 20:00:01,+0800,,El gigante postal #DHL estira las alas y despega hacia la aviación de cero emisiones. Míralo aquí !!! @DHLAmericas  https://t.co/4HTSupHPJj,es,['dhl'],[],1017947926667190277,1017947926667190277,WorldEnergyTrad,World Energy Trade,7,20,https://twitter.com/WorldEnergyTrad/status/1424339613074661381,['https://www.worldenergytrade.com/innovacion/movilidad/dhl-encarga-12-aviones-electricos-a-eviation-aircraft-para-una-logistica-con-cero-emisiones'],[],0,,False,2,0,1,,#dhl,,,,,,,[],,,,
1424338841083711489,1424338841083711489,1628423817000.0,2021-08-08 19:56:57,+0800,,Le géant du transport de colis #DHL a commandé douze avions cargo tout électriques Alice d'Eviation #aviongeek #aviation   https://t.co/M9jyEl9kzU,fr,"['dhl', 'aviongeek', 'aviation']",[],1371084244466987013,1371084244466987013,_planeteverte,Planète Verte,7,19,https://twitter.com/_planeteverte/status/1424338841083711489,['https://www-bfmtv-com.cdn.ampproject.org/c/s/www.bfmtv.com/amp/economie/entreprises/transports/dhl-express-va-faire-voler-des-avions-cargo-electriques-des-2024_AN-202108080107.html'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424337627784810496,1424331331706753024,1628423528000.0,2021-08-08 19:52:08,+0800,,@DHLMENA #DHL,und,['dhl'],[],481635575,481635575,IBM651,ME,7,19,https://twitter.com/IBM651/status/1424337627784810496,[],[],0,,False,0,1,0,,#dhl,,,,,,,"[{'screen_name': 'DHLMENA', 'name': 'DHL Express MENA', 'id': '755711669465075712'}]",,,,
1424314031754694657,1424314031754694657,1628417902000.0,2021-08-08 18:18:22,+0800,,DHL beendet Paketdrohnen-Entwickungsprojekt „Paketkopter”   https://t.co/3Gzqswc988  #wirtschaft #dhl #paketdrohne,de,"['wirtschaft', 'dhl', 'paketdrohne']",[],330987172,330987172,infos_unter,Infos Unter,7,18,https://twitter.com/infos_unter/status/1424314031754694657,['https://www.handelsblatt.com/27493938.html?share=twitter'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424313928864210944,1424313928864210944,1628417877000.0,2021-08-08 18:17:57,+0800,,#مكينة_الضغط تستخدم لاستخراج #الزيت من العديد من الاطعة مثل #المكسرات، #الفول_السودان و #جوز_الهند  شحن مجاني #DHL 📍  https://t.co/mWxPdXY8fO مكينة الضعظ الكهربائية لاستخراج الزيت   https://t.co/ibl0qC29hV قناتي ع #تيليجرام 👈🏻  https://t.co/sRRgLOVKzD #ارامكو #انقذو_تهاني_الحربي  https://t.co/1xdOlaRSxz,ar,"['مكينة_الضغط', 'الزيت', 'المكسرات', 'الفول_السودان', 'جوز_الهند', 'dhl', 'تيليجرام', 'ارامكو', 'انقذو_تهاني_الحربي']",[],744233270,744233270,AliExpress092,@AliExpress092,7,18,https://twitter.com/AliExpress092/status/1424313928864210944,"['https://s.click.aliexpress.com/e/_A8leIE', 'https://s.click.aliexpress.com/e/_980Sdo', 'https://t.me/Shopping359']","['https://pbs.twimg.com/media/E8Qt9o5X0AA0iJe.jpg', 'https://pbs.twimg.com/media/E8Qt-EKWEAURMu6.jpg']",1,https://pbs.twimg.com/media/E8Qt9o5X0AA0iJe.jpg,False,0,0,0,,#dhl,,,,,,,[],,,,
1424311280735764481,1424311280735764481,1628417246000.0,2021-08-08 18:07:26,+0800,,Very pity - Germanys biggest delivery company #DHL is stopping his pilot delivery drone project. They say that the project is leading to nothing. 20% of  DHL is owned by KfW.  #Digitalisierung #DHL #drone   https://t.co/dkXLibCtGH,en,"['dhl', 'digitalisierung', 'dhl', 'drone']",[],1105042318686670848,1105042318686670848,PeachycoreA,peachycore,7,18,https://twitter.com/PeachycoreA/status/1424311280735764481,['https://m.faz.net/aktuell/wirtschaft/deutsche-post-gibt-paketdrohnen-projekt-auf-17475821.html'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424303460720291842,1424303460720291842,1628415381000.0,2021-08-08 17:36:21,+0800,,Geil endlich kommt #DHL durchs Fenster.,de,['dhl'],[],456770511,456770511,19Micha09,Körner Borussen Oppa 💉💉,7,17,https://twitter.com/19Micha09/status/1424303460720291842,[],[],0,,False,0,0,0,https://twitter.com/welt/status/1424303201822576640,#dhl,,,,,,,[],,,,
1424302243088670727,1424302243088670727,1628415091000.0,2021-08-08 17:31:31,+0800,,"#eCommerce has been a key driver for #DHL, and this has resulted in the firm increasing their #capacity and enhancing its #network to meet the demand, Suliman reveals.  https://t.co/WrLGgdjZ28",en,"['ecommerce', 'dhl', 'capacity', 'network']",[],2842334180,2842334180,Logisticsnewsme,Logistics News ME,7,17,https://twitter.com/Logisticsnewsme/status/1424302243088670727,['https://www.cbnme.com/news/power-25-2021-nour-suliman-chief-executive-office-dhl-express-middle-east-and-north-africa-ranks-2/'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424295840357785600,1424295840357785600,1628413565000.0,2021-08-08 17:06:05,+0800,,"DHL hat Entwicklung der Zustelldrohne ""Paketkopter"" eingestellt  https://t.co/s1pxxF4bmU #DHL #DeutschePostDHL",de,"['dhl', 'deutschepostdhl']",[],3197921,3197921,heiseonline,heise online,7,17,https://twitter.com/heiseonline/status/1424295840357785600,['https://www.heise.de/news/DHL-hat-Entwicklung-der-Zustelldrohne-Paketkopter-eingestellt-6158103.html'],[],0,,False,40,1,15,,#dhl,,,,,,,[],,,,
1424288342666092547,1424288342666092547,1628411777000.0,2021-08-08 16:36:17,+0800,,#DHL hat Entwicklung der Zustelldrohne Paketkopter eingestellt. #Drohne #Paket #Post #Technik  https://t.co/PVJgFlSTkL  https://t.co/wEplDl88Uh,de,"['dhl', 'drohne', 'paket', 'post', 'technik']",[],950748589709578242,950748589709578242,TAG24Koeln,TAG24 NEWS Köln,7,16,https://twitter.com/TAG24Koeln/status/1424288342666092547,['https://www.tag24.de/nachrichten/wirtschaft/deutsche-post-dhl-stellt-das-projekt-paket-drohne-ein-2073894'],['https://pbs.twimg.com/media/E8QWsxVX0AEN74t.jpg'],1,https://pbs.twimg.com/media/E8QWsxVX0AEN74t.jpg,False,0,0,1,,#dhl,,,,,,,[],,,,
1424287962167005188,1424287962167005188,1628411686000.0,2021-08-08 16:34:46,+0800,,Angkut kargo dengan pesawat elektrik. #Eviation #Alice #DHL #airspacereview   https://t.co/50361V7mpk,in,"['eviation', 'alice', 'dhl', 'airspacereview']",[],888010897980923904,888010897980923904,angkasareview,Airspace Review,7,16,https://twitter.com/angkasareview/status/1424287962167005188,['https://www.airspace-review.com/2021/08/05/selusin-eviation-alice-dipesan-dhl-express-untuk-perkuat-armada-kargonya/'],[],0,,False,1,0,1,,#dhl,,,,,,,[],,,,
1424279862370607108,1424279862370607108,1628409755000.0,2021-08-08 16:02:35,+0800,,Shop online with confidence. We deliver your order internationally to your door. #shipping #fedex #dhl #internationallshipping #giftshop #homedecorshop #craftihouse #dubaiwaterfrontmarket #deirawaterfrontmarket  https://t.co/E2Op5wieyp,en,"['shipping', 'fedex', 'dhl', 'internationallshipping', 'giftshop', 'homedecorshop', 'craftihouse', 'dubaiwaterfrontmarket', 'deirawaterfrontmarket']",[],3140615516,3140615516,craftihouse,craftihouse.com,7,16,https://twitter.com/craftihouse/status/1424279862370607108,['https://www.instagram.com/p/CSTlWuglcAr/?utm_medium=twitter'],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424263348133285888,1424263348133285888,1628405818000.0,2021-08-08 14:56:58,+0800,,@DHL_NLexpress vroeg me vaak af waarvoor dhl stond maar ben er inmiddels achter Diefstal Hier Loont!! Reden er verdwijnen te veel van mijn post stukken en als je dan belt zeggen zo onderzoek starten nee sorry niet mogelijk aan de klant overhandigd ataat er!! #ikwasopvakatie #dhl,nl,"['ikwasopvakatie', 'dhl']",[],312637663,312637663,paultje035,@paultje035,7,14,https://twitter.com/paultje035/status/1424263348133285888,[],[],0,,False,0,0,0,,#dhl,,,,,,,[],,,,
1424254125794111494,1424254125794111494,1628403619000.0,2021-08-08 14:20:19,+0800,,#DHL kupił elektryczne samoloty  https://t.co/DYcEZlb6FJ,pl,['dhl'],[],1107241550,1107241550,RPEkonomia,Rzeczpospolita Ekonomia,7,14,https://twitter.com/RPEkonomia/status/1424254125794111494,['https://logistyka.rp.pl/technologie/17921-dhl-kupil-elektryczne-samoloty'],[],0,,False,5,0,0,,#dhl,,,,,,,[],,,,
1424210120221855747,1424210120221855747,1628393127000.0,2021-08-08 11:25:27,+0800,,"La empresa de transporte #DHL acaba de firmar un acuerdo por 12 aviones Alice de la empresa #Eviation, 12 aeronaves eléctricas que cubrirán las rutas de corta distancia, #Seguimos  https://t.co/7HAzQ1hHuc",es,"['dhl', 'eviation', 'seguimos']",[],40650444,40650444,FernandoSued1,Fernando Sued,7,11,https://twitter.com/FernandoSued1/status/1424210120221855747,[],['https://pbs.twimg.com/media/E8PPcPIWYAAi2HP.jpg'],1,https://pbs.twimg.com/media/E8PPcPIWYAAi2HP.jpg,False,15,0,0,,#dhl,,,,,,,[],,,,
1424202448248397825,1424202448248397825,1628391298000.0,2021-08-08 10:54:58,+0800,,"Stay in the flow and continue to grow, let #DHL help you keep up with the clicks.  Drop an email to get more information about DHL eCommerce solutions: om.socialmedia@dhl.com #DHLExpress #DHLOMANOFFICIAL #ecommerce #onlineshopping #DHLeCommerce  https://t.co/GkJkDbzhzs",en,"['dhl', 'dhlexpress', 'dhlomanofficial', 'ecommerce', 'onlineshopping', 'dhlecommerce']",[],1159418423367151616,1159418423367151616,DhlOman,DHL Oman Official,7,10,https://twitter.com/DhlOman/status/1424202448248397825,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1424202367495458821/pu/img/eJvzaWS0RBabhebZ.jpg,False,0,0,0,,#dhl,,,,,,,[],,,,
1424169779598868488,1424169779598868488,1628383509000.0,2021-08-08 08:45:09,+0800,,#DHL Express da forma al futuro de la aviación sostenible con los primeros aviones de carga totalmente #eléctricos de #Eviation 👇  https://t.co/AptdXBTq2n  https://t.co/qsWwC4FJ5t,es,"['dhl', 'eléctricos', 'eviation']",[],516656614,516656614,n_larenas,Nicolás Larenas,7,08,https://twitter.com/n_larenas/status/1424169779598868488,['https://www.nlarenas.com/2021/08/dhl-express-compra-primeros-aviones-carga-electricos/'],['https://pbs.twimg.com/media/E8Oq3eBWEAQGXiz.jpg'],1,https://pbs.twimg.com/media/E8Oq3eBWEAQGXiz.jpg,False,7,0,6,,#dhl,,,,,,,[],,,,
1424165965110161409,1424165965110161409,1628382600000.0,2021-08-08 08:30:00,+0800,,El gigante postal #DHL estira las alas y despega hacia la aviación de cero emisiones. Míralo aquí !!! @DHLAmericas  https://t.co/4HTSupqeRL,es,['dhl'],[],1017947926667190277,1017947926667190277,WorldEnergyTrad,World Energy Trade,7,08,https://twitter.com/WorldEnergyTrad/status/1424165965110161409,['https://www.worldenergytrade.com/innovacion/movilidad/dhl-encarga-12-aviones-electricos-a-eviation-aircraft-para-una-logistica-con-cero-emisiones'],[],0,,False,1,0,1,,#dhl,,,,,,,[],,,,
